[INFO] (lattice_cell.c: 543): starting lattice cell
[INFO] (lattice_cell.c: 465): Initialise: started
[INFO] (data_specification.c: 78): magic = ad130ad6, version = 1.0
[INFO] (lattice_cell.c: 494): my key is 736
[INFO] (lattice_cell.c: 501): I'm in position ( 9, 2)
[INFO] (lattice_cell.c: 507): my n key is 82
[INFO] (lattice_cell.c: 513): my U_X = -0.009051482193171978
[INFO] (lattice_cell.c: 514): my U_Y = 0.00040450849337503314
[INFO] (lattice_cell.c: 522): input_buffer initialised
[INFO] (recording.c: 563): Recording 1 regions, using output tag 0, size before trigger 7686392, time between triggers 50
[INFO] (recording.c: 665): Recording channel 0 configured to use 7686136 byte memory block starting at 0x668e2fbc
[INFO] (lattice_cell.c: 527): Recording flags = 0x00000001
[INFO] (lattice_cell.c: 555): setting timer to execute every 2000 microseconds
[INFO] (lattice_cell.c: 563): Starting

[INFO] (simulation.c: 159): Setting the runtime of this model to 50 starting at 0
[INFO] (simulation.c: 161): Setting the flag of infinite run for this model to 0
[INFO] (simulation.c: 175): Resuming
[INFO] (lattice_cell.c: 401): on tick 0 of 50
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1037925617 w=1038337705 s=1038735529 e=1038301511, nw=1021165537 sw=1021977415 se=102193925512008 ne=16
[INFO] (lattice_cell.c: 374): the key I receive is 17
[INFO] (lattice_cell.c: 374): the key I receive is 18
[INFO] (lattice_cell.c: 374): the key I receive is 19
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 22
[INFO] (lattice_cell.c: 374): the key I receive is 657
[INFO] (lattice_cell.c: 374): the key I receive is 660
[INFO] (lattice_cell.c: 374): the key I receive is 663
[INFO] (lattice_cell.c: 374): the key I receive is 656
[INFO] (lattice_cell.c: 374): the key I receive is 659
1021131309
[16, 1037925615, 17, 1038341986, 18, 1038735527, 19, 1038297248, 20, 1021169589, 21, 1021981928, 22, 1021934761, 657, 1038326509, 660, 1021154952, 663, 1021141874, 656, 1037925625, 659, 1038312683]
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1037925632.0, direction = 0
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 401): on tick 36 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 1 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1038003297 w=1038331652 s=1038636615 e=1038436904, nw=1021325134 sw=1021770933 se=1021901166 ne=1020870164
[744, 1038416864, 746, 1038319263, 748, 1022133694, 750, 1021665974, 746, 1038187298, 748, 1022519164, 751, 1021622711, 658, 1038665766, 29, 1021169589, 30, 1021127276, 28, 1021981928, 728, 1037893573, 729, 1038349198]
[INFO] (lattice_cell.c: 180): current_key = 744, current_payload = 1038416896.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 746, current_payload = 1038319232.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 748, current_payload = 1022133696.0, direction = 4
[INFO] (lattice_cell.c: 180): current_key = 750, current_payload = 1021665984.0, direction = 6
[INFO] (lattice_cell.c: 180): current_key = 746, current_payload = 1038187328.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 748, current_payload = 1022519168.0, direction = 4
[INFO] (lattice_cell.c: 180): current_key = 751, current_payload = 1021622720.0, direction = 7
[INFO] (lattice_cell.c: 180): current_key = 658, current_payload = 1038665792.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 29, current_payload = 1021169600.0, direction = 5
[INFO] (lattice_cell.c: 180): current_key = 30, current_payload = 1021127296.0, direction = 6
[INFO] (lattice_cell.c: 180): current_key = 28, current_payload = 1021981952.0, direction = 4
[INFO] (lattice_cell.c: 180): current_key = 728, current_payload = 1037893568.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038349184.0, direction = 1
[INFO] (lattice_cell.c: 374): the key I receive is 664
[INFO] (lattice_cell.c: 374): the key I receive is 24
[INFO] (lattice_cell.c: 374): the key I receive is 25
[INFO] (lattice_cell.c: 401): on tick 37 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 2 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1038091008 w=1038422078 s=1038455992 e=1038258781, nw=1021545185 sw=1021727611 se=1022388092 ne=1020825998
[664, 1038354428, 24, 1038577808, 25, 1038515805]
[INFO] (lattice_cell.c: 180): current_key = 664, current_payload = 1038354432.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 24, current_payload = 1038577792.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038515776.0, direction = 1
[INFO] (lattice_cell.c: 374): the key I receive is 666
[INFO] (lattice_cell.c: 374): the key I receive is 667
[INFO] (lattice_cell.c: 374): the key I receive is 668
[INFO] (lattice_cell.c: 374): the key I receive is 671
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 648
[INFO] (lattice_cell.c: 401): on tick 38 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 0 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1038091008 w=1038422078 s=1038455992 e=1038258781, nw=1021545185 sw=1021727611 se=1022388092 ne=1020825998
[666, 1038141610, 667, 1038383764, 668, 1022391942, 671, 1021518778, 728, 1037932456, 729, 1038327079, 730, 1038772023, 648, 1037918872]
[INFO] (lattice_cell.c: 180): current_key = 666, current_payload = 1038141632.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 667, current_payload = 1038383744.0, direction = 3
[INFO] (lattice_cell.c: 180): current_key = 668, current_payload = 1022391936.0, direction = 4
[INFO] (lattice_cell.c: 180): current_key = 671, current_payload = 1021518784.0, direction = 7
[INFO] (lattice_cell.c: 180): current_key = 728, current_payload = 1037932480.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 729, current_payload = 1038327104.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 730, current_payload = 1038772032.0, direction = 2
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037918848.0, direction = 0
[INFO] (lattice_cell.c: 374): the key I receive is 648
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 24
[INFO] (lattice_cell.c: 374): the key I receive is 25
[INFO] (lattice_cell.c: 374): the key I receive is 16
[INFO] (lattice_cell.c: 401): on tick 39 of 50
[ERROR] (lattice_cell.c: 164): didn't receive the correct number of fi_star
[ERROR] (lattice_cell.c: 165): only received 2 states
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1038062270 w=1038436437 s=1038463318 e=1038244462, nw=1021519624 sw=1021738380 se=1022392001 ne=1020902216
[648, 1037947194, 728, 1037932456, 24, 1038374996, 25, 1038321152, 16, 1038000280]
[INFO] (lattice_cell.c: 180): current_key = 648, current_payload = 1037947200.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 728, current_payload = 1037932480.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 24, current_payload = 1038374976.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 25, current_payload = 1038321152.0, direction = 1
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1038000256.0, direction = 0
[INFO] (lattice_cell.c: 374): the key I receive is 24
[INFO] (lattice_cell.c: 374): the key I receive is 25
[INFO] (lattice_cell.c: 374): the key I receive is 26
